"","PMID","ShortAffil","NAuth","lat","long","country"
"8950","26959806","hospital universitário professor edgard santos, universidade federal da bahia, salvador, ba, brasil",16,-12.9932884,-38.5201263,"Brazil"
"8951","26959806","hospital universitário professor edgard santos, universidade federal da bahia, salvador, ba, brasil",16,-12.9932884,-38.5201263,"Brazil"
"8952","26959806","hospital universitário pedro ernesto, universidade do estado do rio de janeiro, rj, brazil",16,-22.9111127,-43.2359131,"Brazil"
"8953","26959806","hospital universitário pedro ernesto, universidade do estado do rio de janeiro, rj, brazil",16,-22.9111127,-43.2359131,"Brazil"
"8954","26959806","universidade federal de são paulo, sp, brazil",16,-23.5916604,-46.6490459,"Brazil"
"8955","26959806","departamento de gastroenterologia, faculdade de medicina, universidade de são paulo, sp, brazil",16,-23.5553352,-46.6701544,"Brazil"
"8956","26959806","departamento de gastroenterologia, faculdade de medicina, universidade de são paulo, sp, brazil",16,-23.5553352,-46.6701544,"Brazil"
"8957","26959806","departamento de gastroenterologia, faculdade de medicina, universidade de são paulo, sp, brazil",16,-23.5553352,-46.6701544,"Brazil"
"8958","26959806","departamento de gastroenterologia, faculdade de medicina, universidade de são paulo, sp, brazil",16,-23.5553352,-46.6701544,"Brazil"
"8959","26959806","universidad de barcelona, spain",16,41.386608,2.16402,"Spain"
"8960","26959806","universidad de barcelona, spain",16,41.386608,2.16402,"Spain"
"8961","26959806","departamento de gastroenterologia, hospital federal do bonsucesso, rio de janeiro, rj, brasil",16,-22.8672051,-43.2483843,"Brazil"
"8962","26959806","departamento de gastroenterologia, hospital federal do bonsucesso, rio de janeiro, rj, brasil",16,-22.8672051,-43.2483843,"Brazil"
"8963","26959806","departamento de gastroenterologia, hospital federal do bonsucesso, rio de janeiro, rj, brasil",16,-22.8672051,-43.2483843,"Brazil"
"8964","26959806","universidade federal de ciências da saúde de porto alegre, porto alegre, rs, brazil",16,-30.0315531,-51.2204692,"Brazil"
"8965","25670205","faculty of medicine, université de sherbrooke, sherbrooke, quebec",9,45.376638,-71.925533,"Canada"
"8966","25670205","faculty of medicine, université de sherbrooke, sherbrooke, quebec",9,45.376638,-71.925533,"Canada"
"8967","25670205","faculty of medicine, université de sherbrooke, sherbrooke, quebec",9,45.376638,-71.925533,"Canada"
"8968","25670205","faculty of medicine, université de sherbrooke, sherbrooke, quebec",9,45.376638,-71.925533,"Canada"
"8969","25670205","faculty of medicine, université de sherbrooke, sherbrooke, quebec",9,45.376638,-71.925533,"Canada"
"8970","25670205","faculty of dentistry, mcgill university, montréal, quebec",9,45.5047847,-73.5771511,"Canada"
"8971","25670205","faculty of medicine, university of montreal, montreal, quebec",9,45.501584,-73.582049,"Canada"
"8972","25670205","faculty of social sciences, university of victoria, victoria, british columbia and",9,48.4634067,-123.3116935,"Canada"
"8973","25670205","faculty of medicine, mcgill university, montréal, quebec, canada",9,45.501584,-73.582049,"Canada"
"8974","27145711","rue du faubourg saint-honore, 75008 paris, france",1,48.8728908,2.310636,"France"
"8975","26690380","jennifer l. martin, jd, ma, is director, office of public health preparedness and response, baltimore city health department",2,39.291042,-76.60293,"United States"
"8976","26690380","jennifer l. martin, jd, ma, is director, office of public health preparedness and response, baltimore city health department",2,39.291042,-76.60293,"United States"
"8977","26690380","leana s. wen, md, msc, is health commissioner for baltimore city",2,39.3557049,-76.7044535,"United States"
"8978","26690380","leana s. wen, md, msc, is health commissioner for baltimore city",2,39.3557049,-76.7044535,"United States"
"8979","26845144","wake forest school of medicine, winston-salem, north carolina (j.c.e",3,36.1002069,-80.2399434,"United States"
"8980","26845144","duke university school of medicine, durham, north carolina (d.s.w",3,36.0014258,-78.9382286,"United States"
"8981","26845144","massachusetts general hospital, boston, massachusetts (t.t.h",3,42.3631671,-71.0687306,"United States"
"8982","26485693","university hospital of liege, liege, belgium",7,50.5830803,5.559064,"Belgium"
"8983","27414151","patton state hospital",4,NA,NA,NA
"8984","27414151","patton state hospital",4,NA,NA,NA
"8985","27414151","patton state hospital",4,NA,NA,NA
"8986","27414151","california state university",4,33.7643741,-118.2013529,"United States"
"8987","25927607","national institutes of health, two democracy plaza, room 635, 6707 democracy blvd, msc 5461, bethesda, md 20892-5461",4,NA,NA,NA
"8988","25927607","university of washington school of public health, seattle, washington",4,47.6499805,-122.3082911,"United States"
"8989","25927607","brown school and prevention research center in st louis and washington university in st louis, st louis, missouri",4,38.6487895,-90.3107962,"United States"
"8990","25927607","johns hopkins university bloomberg school of public health, baltimore, maryland",4,39.2979576,-76.5906229,"United States"
"8991","25927607","at the time this essay was conceived, mr",4,NA,NA,NA
"8992","25927607","siddiqi was with the applied research program, national cancer institute, bethesda, maryland",4,39.0034068,-77.0974226,"United States"
"8993","25731581"," deparment of hearing and speech sciences, vanderbilt university medical center , nashville , usa",3,36.1417373,-86.8021306,"United States"
"8994","26827113","gertrude's children's hospital, po box 42325-00100, nairobi, kenya",4,-1.255921,36.831379,"Kenya"
"8995","26827113","gertrude's children's hospital, po box 42325-00100, nairobi, kenya",4,-1.255921,36.831379,"Kenya"
"8996","26827113","gertrude's children's hospital, po box 42325-00100, nairobi, kenya",4,-1.255921,36.831379,"Kenya"
"8997","26827113","gertrude's children's hospital, po box 42325-00100, nairobi, kenya",4,-1.255921,36.831379,"Kenya"
"8998","25884565","royal adelaide hospital, adelaide, south australia, australia",12,-34.9209685,138.5873577,"Australia"
"8999","26828133","radiation oncology branch, center for cancer research, national cancer institute, national institutes of health, bethesda, md 20892, usa",5,39.002793,-77.1044932,"United States"
"9000","26828133","radiation oncology branch, center for cancer research, national cancer institute, national institutes of health, bethesda, md 20892, usa",5,39.002793,-77.1044932,"United States"
"9001","26828133","radiation oncology branch, center for cancer research, national cancer institute, national institutes of health, bethesda, md 20892, usa",5,39.002793,-77.1044932,"United States"
"9002","26828133","radiation oncology branch, center for cancer research, national cancer institute, national institutes of health, bethesda, md 20892, usa",5,39.002793,-77.1044932,"United States"
"9003","26828133","radiation research program, national cancer institute, national institutes of health, rockville, md 20850, usa",5,39.1036153,-77.1978514,"United States"
"9004","26828133","radiation research program, national cancer institute, national institutes of health, rockville, md 20850, usa",5,39.1036153,-77.1978514,"United States"
"9005","27116205","vanderbilt university medical center , nashville , tn , usa",4,36.1417373,-86.8021306,"United States"
"9006","27116205","vanderbilt university medical center , nashville , tn , usa",4,36.1417373,-86.8021306,"United States"
"9007","27116205","vanderbilt university medical center , nashville , tn , usa",4,36.1417373,-86.8021306,"United States"
"9008","27116205","vanderbilt university medical center , nashville , tn , usa",4,36.1417373,-86.8021306,"United States"
"9009","26292785","a 1 wockhardt limited , wockhardt towers, bandra kurla complex, mumbai, india +91 99 20 168 771",5,NA,NA,NA
"9010","27184212","harbor-ucla medicine center , torrance , ca , usa",2,33.8302833,-118.2920825,"United States"
"9011","27184212","keck school of medicine, the university of southern california , los angeles , ca , usa",2,34.061138,-118.2057365,"United States"
"9012","26071157","general practitioner and medical educator with general practice training valley to coast in newcastle, new south wales, australia",4,-31.2532183,146.921099,"Australia"
"9013","26071157","head of the discipline of general practice at the university of queensland in australia and a primary care physician with the kalwun health service on the gold coast",4,NA,NA,NA
"9014","26071157","general practitioner with the inala indigenous health service, senior lecturer at griffith university and the university of queensland, president of the australasian medical writers association, and chair of the royal australian college of general practitioners choosing wisely committee",4,NA,NA,NA
"9015","26071157","medical educator with general practice training valley to coast and conjoint professor in the discipline of general practice at the university of newcastle",4,NA,NA,NA
"9016","27890107","kaohsiung chang gung memorial hospital, chang gung university college of medicine, no",6,25.0334479,121.3874856,"Taiwan"
"9017","27890107","kaohsiung chang gung memorial hospital, chang gung university college of medicine, no",6,25.0334479,121.3874856,"Taiwan"
"9018","27890107","kaohsiung chang gung memorial hospital, chang gung university college of medicine, no",6,25.0334479,121.3874856,"Taiwan"
"9019","27890107","kaohsiung chang gung memorial hospital, chang gung university college of medicine, no",6,25.0334479,121.3874856,"Taiwan"
"9020","27890107","kaohsiung chang gung memorial hospital, chang gung university college of medicine, no",6,25.0334479,121.3874856,"Taiwan"
"9021","27890107","kaohsiung chang gung memorial hospital, chang gung university college of medicine, no",6,25.0334479,121.3874856,"Taiwan"
"9022","27890107","3, dapi rd",6,NA,NA,NA
"9023","27890107","3, dapi rd",6,NA,NA,NA
"9024","27890107","3, dapi rd",6,NA,NA,NA
"9025","27890107","3, dapi rd",6,NA,NA,NA
"9026","27890107","3, dapi rd",6,NA,NA,NA
"9027","27890107","3, dapi rd",6,NA,NA,NA
"9028","27890107"," niaosong township, kaohsiung county 833, taiwan",6,22.6602052,120.3723741,"Taiwan"
"9029","27890107"," niaosong township, kaohsiung county 833, taiwan",6,22.6602052,120.3723741,"Taiwan"
"9030","27890107"," niaosong township, kaohsiung county 833, taiwan",6,22.6602052,120.3723741,"Taiwan"
"9031","27890107"," niaosong township, kaohsiung county 833, taiwan",6,22.6602052,120.3723741,"Taiwan"
"9032","27890107"," niaosong township, kaohsiung county 833, taiwan",6,22.6602052,120.3723741,"Taiwan"
"9033","27890107"," niaosong township, kaohsiung county 833, taiwan",6,22.6602052,120.3723741,"Taiwan"
"9034","25701991","medical research council epidemiology unit, institute of metabolic science, university of cambridge school of clinical medicine, cambridge biomedical campus, cambridge, uk",8,52.1741751,0.137538,"United Kingdom"
"9035","25701991","agricultural university of athens, athens, greece",8,37.9826666,23.7054602,"Greece"
"9036","25701991","gerald j and dorothy r friedman school of nutrition science and policy, tufts university, boston, ma, usa",8,42.349403,-71.061654,"United States"
"9037","25701991","gerald j and dorothy r friedman school of nutrition science and policy, tufts university, boston, ma, usa",8,42.349403,-71.061654,"United States"
"9038","25701991","gerald j and dorothy r friedman school of nutrition science and policy, tufts university, boston, ma, usa",8,42.349403,-71.061654,"United States"
