"","ShortAffil","id","lat","long","country"
"4940","at baptist health lexington (ky.), linda bragg is a patient care experience nurse, andrew bugajski is a research consultant/doctoral fellow, matthew marchese is a research consultant/nurse scholar, and alex lengerich is a research consultant/doctoral fellow. randall caldwell is the regional director of patient experience at baptist health louisville (ky.). lisa houle is the director of respiratory care and patient advocate at baptist health lagrange (ky.). raylene thompson is the patient experience specialist at baptist health corbin (ky.). ranay chula is a patient experience coordinator at baptist health richmond (ky.). corey keith is an rn at baptist health madisonville (ky",2352,NA,NA,NA
"4941","hepatobiliary and liver transplantation surgery, ghent university hospital medical school bbio cell statistics, faculty of ghent university, belgium chepatobiliary and abdominal transplantation surgery, polytechnic university of marche, ancona, italy",2353,43.6171442,13.5127759,"Italy"
"4942","ucl institute of education, university college london, london, uk",2354,51.522944,-0.1279998,"United Kingdom"
"4945","amar tebaibia, mohammed amine boudjella, djamel boutarene, farouk benmediouni, nadia oumnia, kouba hospital, university of algiers 1, algiers 16050, algeria",2355,36.7707943,3.0554289,"Algeria"
"4951","bma uk medical student committee, bma, london wc1h 9jp, uk",2356,51.5261491,-0.1288418,"United Kingdom"
"4953","program in occupational therapy",2357,38.637054,-90.2569433,"United States"
"4954","division of pediatric hematology/oncology",2358,35.9026478,-79.0499011,"United States"
"4955","washington university school of medicine, st. louis, mo",2359,38.6351441,-90.2629289,"United States"
"4956","college of public health, university of oklahoma health sciences center, oklahoma city, ok",2360,35.4797128,-97.5005354,"United States"
"4957","american society of hematology, washington, dc",2361,38.9040204,-77.0456311,"United States"
"4961","the hospital for sick children, toronto, on, canada",2362,43.6573065,-79.3874268,"Canada"
"4962","family medicine, umeå university, 901 87, umeå, sweden",2363,63.8205484,20.3036711,"Sweden"
"4963","umeå centre for gender studies, umeå university, 901 87, umeå, sweden",2364,63.8205484,20.3036711,"Sweden"
"4965","umeå university, 901 87, umeå, sweden",2365,63.8205484,20.3036711,"Sweden"
"4967","jacobi medical center, 1400 pelham pkwy s",2366,40.8560285,-73.8463633,"United States"
"4968"," bronx, ny 10461, usa",2367,40.8476284,-73.8360251,"United States"
"4977","brandon university, 270 - 18th street, brandon, mb, r7a 6a9, canada",2368,49.845352,-99.962159,"Canada"
"4978","penn state college of medicine, c1743, 500 university drive, hershey, pa, 17033, usa",2369,40.2643702,-76.6747274,"United States"
"4979","penn state college of medicine, 500 university drive, hershey, pa, 17033, usa",2370,40.2643702,-76.6747274,"United States"
"4981","medical humanities & bioethics program feinberg school of medicine, northwestern university, 750 north lake shore drive, chicago, il, 60611, usa",2371,43.1231147,-77.624972,"United States"
"4984","academic affairs college of naturopathic medicine, university of bridgeport, health science center 60 lafayette street, bridgeport, ct, 06604, usa",2372,41.1646237,-73.1904099,"United States"
"4985","university of california, san francisco, 500 parnassus ave mu320w, box 0728, san francisco, ca, 94143, usa",2373,37.7642093,-122.4571623,"United States"
"4990","spine center, schön klinik münchen harlaching, harlachinger str",2374,48.1044715,11.5673323,"Germany"
"4991",", 81547, munich, germany",2375,48.1018529,11.5768486,"Germany"
"4992","spine research institute, paracelsus medical university (pmu), salzburg, austria",2376,47.8089112,13.0312702,"Austria"
"4993","neuroergonomics and operator performance laboratory, university of granada, campus de cartuja s/n, 18071, granada, spain",2377,36.9879139,-3.5663073,"Spain"
"4994","mind, brain, and behavior research center (cimcyc), university of granada, campus de cartuja s/n, 18071, granada, spain",2378,37.196386,-3.5962567,"Spain"
"4995","college of nursing and health innovation, arizona state university, phoenix, az, usa",2379,33.4541746,-112.0703237,"United States"
"5001","university of vigo, vigo, spain",2380,42.1694839,-8.6834785,"Spain"
"5002","line of activity of the andalusian public foundation for progress and health, ministry of equality, health and social policy of the regional government of andalusia, iavante, granada, spain",2381,37.1473813,-3.603024,"Spain"
"5006","assistant professor of psychiatry, university of colorado school of medicine, denver health, 777 bannock street, mc 0490, denver, co, 80204-4507, usa",2382,NA,NA,NA
"5008","heart disease prevention program, university of california, irvine",2383,33.6404952,-117.8442962,"United States"
"5010","boca raton regional hospital, boca raton, florida",2384,26.3584844,-80.1023593,"United States"
"5012","columbus, the ohio state university medical center",2385,39.9954313,-83.0176172,"United States"
"5013","albert einstein college of medicine, new york, new york, u.s.a",2386,40.8521451,-73.8443938,"United States"
"5015","albert einstein college of medicine, montefiore medical center, new york, new york, u.s.a",2387,40.8492061,-73.8458397,"United States"
"5019","new york university - langone medical center, new york, new york",2388,40.7467775,-73.9722265,"United States"
"5023","from the *boston university school of medicine, boston, ma",2389,42.3361258,-71.0721348,"United States"
"5024","and †university of massachusetts medical school, worcester, ma",2390,42.2772479,-71.7610714,"United States"
"5025","university of florida college of medicine, gainesville, fl",2391,29.6401796,-82.3434233,"United States"
"5026","ann & robert h. lurie children's hospital of chicago, 225 e",2392,41.8962237,-87.6218321,"United States"
"5027","chicago ave. #9, chicago, il, 60611, usa",2393,41.8925085,-87.6161696,"United States"
"5028","northwestern university feinberg school of medicine, chicago, il, usa",2394,41.896148,-87.6171094,"United States"
"5032","feinberg school of medicine, northwestern university, chicago, il, usa",2395,41.896148,-87.6171094,"United States"
"5033","arizona school of dentistry & oral health, a.t. still university, mesa, arizona, usa",2396,33.55646,-112.041458,"United States"
"5034","advanced care center, a.t. still university, mesa, arizona, usa",2397,33.3807774,-111.7041537,"United States"
"5035","private practice, abilene, texas, usa",2398,32.3737923,-99.7460093,"United States"
"5036","cumming school of medicine and calgary laboratory services, university of calgary, calgary, alberta, canada",2399,51.0486151,-114.0708459,"Canada"
"5037","medical university of south carolina, charleston, sc",2400,32.7844632,-79.946747,"United States"
"5038","division of plastic and reconstructive surgery washington university school of medicine st. louis, mo",2401,38.6353509,-90.2627749,"United States"
"5042","university of kentucky school of medicine, lexington, kentucky",2402,38.0311683,-84.5073963,"United States"
"5049","kingston general hospital,kingston,on",2403,44.2241659,-76.4927093,"Canada"
"5050","queen's university,kingston,on",2404,44.2252795,-76.4951412,"Canada"
"5056","school of computing,queen's university,kingston,on",2405,44.2281747,-76.4977329,"Canada"
"5061","chu sainte-justine,université de montréal,montréal,qc",2406,45.5032186,-73.6239156,"Canada"
"5063","the hospital for sick children,toronto,on",2407,43.6573065,-79.3874268,"Canada"
"5066","university of california, irvine school of medicine, orange, ca, usa",2408,33.6446052,-117.8507377,"United States"
"5067","rutgers new jersey medical school, newark, nj, usa",2409,40.7400842,-74.1897041,"United States"
"5071","kern medical center, bakersfield, ca, usa",2410,35.3825462,-118.9696552,"United States"
"5074","first-year resident in family medicine at mcgaw medical center of northwestern university in chicago",2411,42.0564594,-87.675267,"United States"
"5075","frank g. millard professor of law at the university of michigan law school in ann arbor",2412,42.2743312,-83.7401262,"United States"
"5076","professor emeritus of physical medicine and rehabilitation at rutgers new jersey medical school in newark, new jersey",2413,40.7400842,-74.1897041,"United States"
"5077","he is also a member of the institute of medicine. he has chaired the american board of medical specialties, the educational commission for foreign medical graduates, the association of academic physiatrists, the international society of physical and rehabilitation medicine, and the administrative board of the council of academic societies (now the council of faculty and academic societies) of the association of american medical colleges",2414,38.902885,-77.0209044,"United States"
"5078","professor of psychiatry at rutgers new jersey medical school in newark, new jersey",2415,40.7400842,-74.1897041,"United States"
"5079","ann arbor",2416,NA,NA,NA
"5080","mph candidate at the milken institute school of public health at the george washington university in washington, dc, and a chapter advisor for global bridges, a global health organization",2417,33.773862,-84.300709,"United States"
"5082","president and dean of albany law school in albany, new york",2418,42.651343,-73.776883,"United States"
"5083","professor of family medicine at the university of michigan medical school in ann arbor, co-director of the university of michigan mixed methods research and scholarship program, co-editor of the journal of mixed methods research, and founder and director of the japanese family health program",2419,42.3182412,-83.6826397,"United States"
"5084","resident in anesthesiology at the university of utah in salt lake city",2420,40.77038,-111.835748,"United States"
"5085","charles and helen schwab professor in dyslexia and learning development at yale university school of medicine in new haven, connecticut, and co-director of the yale center for dyslexia & creativity, and a physician-scientist (specializing in child neurology), and a member of the national academy of medicine",2421,38.893023,-77.0477267,"United States"
"5086","audrey g. ratner professor in learning development at yale university school of medicine in new haven, connecticut, and co-director of the yale center for dyslexia & creativity, and a physician-scientist (specializing in developmental behavioral pediatrics), and the author of overcoming dyslexia (knopf, 2003), and a member of the national academy of medicine",2422,38.893023,-77.0477267,"United States"
"5087","harbor-ucla medical center, torrance, ca and the †david geffen school of medicine at ucla, los angeles, ca, usa",2423,33.8302833,-118.2920825,"United States"
"5088","university of california at los angeles, los angeles, california, usa",2424,34.068921,-118.4451811,"United States"
"5089","e.e. whitgob is a fellow, developmental-behavioral pediatrics, stanford school of medicine, palo alto, california",2425,37.4318102,-122.175758,"United States"
"5090","r.l. blankenburg is pediatrics residency program director and clinical associate professor, stanford school of medicine, palo alto, california",2426,37.4318102,-122.175758,"United States"
